682	2 
683	26 
684	32 
685	3 
686	36 
687	12 
688	13 
689	16 18 
690	10 
691	2 
692	30 
693	30 
694	20 27 
695	6 
696	36 
697	1 
698	15 
699	27 
700	34 
701	3 
702	18 
703	33 
704	31 
705	37 
706	4 
707	36 37 
708	17 
709	5 
710	5 
711	38 
712	10 
713	5 31 
714	26 
715	1 
716	8 
717	37 
718	2 
719	1 
720	30 
721	15 
722	1 
723	6 
724	34 
725	10 
726	6 
727	22 
728	33 
729	27 
730	15 
731	33 
732	34 
733	2 26 
734	19 
735	1 
736	7 35 
737	31 
738	19 
739	34 
740	5 
741	10 
742	1 
743	26 
744	27 
745	16 
746	19 
747	20 
748	19 
749	16 
750	15 
751	36 
752	19 
753	6 
754	21 
755	3 
756	2 
757	15 
758	20 
759	12 13 
760	21 
761	20 
762	33 
763	5 
764	36 
765	27 
766	22 
767	8 
768	4 
769	2 
770	26 
771	3 
772	18 
773	5 
774	19 
775	1 13 
776	18 
777	33 
778	4 
779	20 
780	22 
781	37 
782	12 25 
783	2 
784	13 
785	26 
786	1 
787	8 
788	22 
789	20 
790	13 
791	31 
792	31 
793	13 
794	13 
795	33 
796	5 
797	13 
798	36 
799	16 
800	4 
801	30 
802	3 
803	1 
804	16 
805	22 
806	22 
807	11 17 
808	5 
809	13 
810	1 
811	10 
812	15 
813	1 
814	15 
815	36 
816	4 
817	5 13 
818	5 
819	26 
820	3 12 
821	13 
822	31 
823	5 37 
824	30 
825	20 
826	37 
827	10 
828	10 
829	3 
830	6 
831	22 
832	10 
833	13 
834	37 
835	20 
836	1 
837	15 
838	13 
839	20 
840	1 
841	37 
842	22 
843	11 34 
844	8 
845	22 
846	33 
847	22 
848	22 
849	20 
850	15 20 
851	2 
852	36 
853	16 
854	26 30 
855	33 
856	26 
857	26 
858	15 
859	2 15 
860	1 
861	15 
862	5 14 
863	2 24 
864	22 
865	8 
866	1 
867	13 
868	26 
869	8 
870	10 
871	37 
872	2 
873	31 
874	1 
875	10 
876	36 
877	36 
878	33 
879	8 
880	5 
881	3 
882	5 
883	2 
884	26 
885	1 16 
886	8 
887	5 19 
888	10 
889	2 
890	1 
891	10 
892	5 
893	13 
894	22 
895	3 
896	13 
897	26 
898	1 
899	1 
900	1 
901	37 
902	12 38 
903	8 
904	2 
905	1 
906	10 
907	13 
908	2 
909	2 
910	3 
911	10 
912	3 
913	3 7 
914	8 
915	26 
916	8 
917	26 
918	15 
919	20 
920	2 
921	22 
922	20 
923	2 
924	22 
925	2 
926	13 
927	10 
928	1 
929	20 
930	20 23 
931	20 
932	1 
933	13 
934	13 
935	23 26 
936	13 21 
937	22 
938	2 33 
939	22 
940	1 
941	3 22 
942	22 
943	13 
944	13 
945	22 
946	5 8 
947	22 
948	1 
949	22 
950	1 
951	1 
952	13 
953	20 
954	22 
955	20 
956	19 32 
957	1 36 
958	10 
959	6 36 
960	6 21 
961	20 
962	6 37 
963	22 
964	22 
965	22 
966	22 
967	20 
968	22 
969	20 
970	26 31 
971	1 5 
972	20 
973	13 16 
974	8 29 
975	1 34 
976	3 23 
977	5 20 
978	3 33 
979	8 16 
980	29 31 
981	4 10 
982	21 31 
983	7 36 
984	15 22 
985	20 31 
986	13 36 
987	10 37 
988	1 25 
989	1 37 
990	10 23 
991	2 10 
992	3 4 
993	5 33 
994	2 22 
995	15 22 
996	10 35 
997	1 27 
998	1 13 
999	8 22 
1000	2 15 
