196	18 
197	8 
198	20 
199	36 
200	30 
201	26 
202	28 
203	9 
204	21 
205	25 
206	33 
207	37 
208	38 
209	9 23 
210	33 
211	12 
212	1 
213	21 
214	35 
215	18 
216	22 
217	36 
218	29 
219	11 
220	25 
221	19 
222	3 17 
223	35 
224	13 
225	35 
226	22 
227	27 
228	17 
229	31 
230	21 
231	35 
232	9 
233	11 
234	24 
235	8 
236	28 
237	1 
238	22 
239	36 
240	18 
241	6 
242	29 
243	3 
244	9 11 
245	15 
246	8 
247	14 
248	35 
249	26 
250	1 27 
251	30 38 
252	9 37 
253	23 
254	24 
255	17 
256	14 
257	24 
258	23 
259	26 
260	5 
261	29 
262	17 
263	33 
264	5 
265	6 
266	11 
267	16 
268	8 
269	28 
270	7 
271	8 
272	13 
273	3 
274	4 
275	14 32 
276	33 
277	5 
278	1 
279	7 
280	35 
281	38 
282	11 
283	37 
284	30 35 
285	8 
286	18 
287	22 
288	13 
289	11 
290	35 
291	6 17 
292	6 18 
293	16 38 
294	33 
295	3 27 
296	23 
297	17 
298	28 
299	12 
300	8 
301	27 
302	17 
303	12 
304	28 
305	30 
306	12 
307	13 
308	35 
309	34 
310	36 
311	23 
312	5 
313	30 
314	8 
315	5 25 
316	12 
317	1 
318	13 
319	20 
320	25 
321	24 
322	17 
323	33 
324	14 
325	7 
326	5 
327	33 
328	27 
329	21 
330	33 
331	8 
332	30 
333	32 
334	37 
335	3 
336	33 
337	17 31 
338	33 
339	27 
340	37 
341	33 
342	24 
343	24 
344	18 
345	12 
346	8 34 
347	36 
348	35 
349	17 
350	25 
351	15 27 
352	4 
353	11 33 
354	22 
355	24 
356	15 34 
357	16 
358	1 34 
359	15 
360	1 
361	30 
362	25 
363	27 
364	24 
365	12 
366	13 
367	10 21 
368	14 
369	30 
370	12 
371	27 
372	36 
373	7 
374	14 
375	22 
376	1 
377	24 
378	5 19 
379	4 15 
380	38 
381	10 
382	34 
383	28 
384	5 
385	17 
386	13 
387	22 
388	32 
389	8 
390	23 
391	21 
392	36 
393	27 
394	35 
395	8 
396	12 
397	1 
398	15 
399	10 
400	37 
401	1 27 
402	37 
403	17 
404	37 
405	5 
406	7 16 
407	19 
408	17 
409	25 
410	15 
411	25 
412	3 
413	4 
414	36 
415	26 
416	25 
417	23 
418	13 
419	2 
420	31 
421	33 
422	29 
423	25 
424	36 
425	31 
426	36 
427	38 
428	38 
429	36 
430	15 
431	12 
432	8 32 
433	33 
434	9 
435	20 
436	9 
437	14 28 
438	36 
439	25 
440	8 36 
441	6 
442	24 38 
443	13 35 
444	6 
445	3 
446	2 
447	24 
448	25 
449	15 
450	17 
451	27 
452	4 
453	18 
454	14 
455	20 
456	22 
457	35 
458	12 
459	19 
460	15 
461	5 
462	15 
463	18 
464	7 
465	14 
466	8 
467	31 
468	2 
469	7 
470	38 
471	11 
472	7 
473	32 
474	13 
475	32 
476	27 
477	5 
478	6 
479	35 
480	24 
481	15 
482	34 
483	2 
484	32 
485	29 
486	17 
487	32 
488	2 
489	22 32 
490	38 
491	15 
492	8 
493	16 
494	30 
495	36 
496	10 
497	27 
498	3 27 
499	4 38 
500	22 
501	9 
502	19 
503	15 
504	24 
505	24 
506	27 
507	25 
508	34 
509	23 
510	34 
511	1 
512	27 
513	23 32 
514	1 
515	4 20 
516	20 
517	14 
518	17 
519	21 
520	12 
521	1 
522	32 
523	13 
524	17 
525	8 38 
526	18 
527	18 
528	28 
529	4 
530	19 
531	5 37 
532	22 
533	10 
534	5 
535	36 
536	8 9 
537	1 
538	24 31 
539	28 
540	37 
541	5 
542	17 
543	6 
544	34 
545	16 
546	18 23 
547	19 
548	8 10 
549	15 30 
550	36 
551	29 
552	38 
553	33 38 
554	11 
555	1 
556	38 
557	28 
558	18 
559	4 
560	5 
561	19 
562	7 
563	13 
564	22 
565	35 
566	18 
567	22 
568	29 
569	34 35 
570	6 28 
571	14 
572	11 
573	14 
574	12 
575	7 
576	24 
577	4 
578	20 
579	24 
580	24 
581	14 
582	36 
583	28 
584	28 
585	23 
586	2 
587	35 
588	2 
589	12 
590	14 
591	38 
592	1 
593	12 
594	15 
595	3 
596	7 
597	21 
598	32 
599	22 36 
600	1 
601	38 
602	27 
603	7 
604	7 
605	30 
606	20 
607	17 
608	24 
609	3 
610	2 16 
611	35 
612	8 
613	13 
614	11 
615	3 
616	4 
617	27 38 
618	16 
619	17 29 
620	23 26 
621	9 
622	29 
623	26 
624	8 
625	33 
626	27 
627	11 
628	1 
629	5 
630	15 
631	18 
632	8 
633	35 
634	32 
635	16 
636	19 
637	19 
638	13 
639	12 
640	15 20 
641	16 
642	26 
643	31 
644	11 
645	19 
646	23 
647	14 
648	23 
649	24 
650	23 
651	35 
652	9 
653	13 
654	17 
655	2 17 
656	33 
657	8 
658	14 
659	37 
660	30 
661	30 
662	18 
663	15 
664	36 
665	24 
666	26 
667	17 
668	17 
669	35 
670	7 
671	17 
672	31 
673	30 
674	36 
675	18 
676	24 
677	38 
678	22 
679	12 
680	35 
681	11 
682	4 
683	31 
684	21 
685	7 
686	16 
687	6 38 
688	3 
689	11 
690	4 
691	6 
692	33 
693	24 
694	25 
695	30 
696	10 
697	10 19 
698	34 
699	26 
700	2 12 
701	37 
702	11 
703	12 
704	11 26 
705	22 
706	7 
707	12 
708	12 
709	19 33 
710	15 
711	9 36 
712	38 
713	32 
714	27 
715	16 
716	23 
717	1 
718	8 
719	21 
720	7 28 
721	3 32 
722	3 17 
723	21 
724	31 
725	27 
726	16 
727	33 
728	18 
729	23 
730	34 
731	9 
732	17 
733	27 
734	16 
735	12 
736	25 
737	5 
738	13 
739	6 
740	31 
741	30 
742	8 
743	20 
744	1 
745	20 
746	5 
747	24 
748	17 
749	2 
750	36 
751	18 
752	24 
753	17 
754	35 
755	33 
756	8 
757	28 
758	11 
759	4 26 
760	8 
761	27 
762	11 
763	38 
764	15 
765	15 
766	12 
767	36 
768	17 
769	16 
770	33 
771	3 
772	5 
773	25 
774	8 
775	16 
776	17 
777	4 
778	28 
779	12 
780	16 
781	14 
782	7 
783	2 
784	17 
785	38 
786	37 
787	38 
788	34 
789	36 
790	36 
791	29 
792	15 
793	3 
794	2 
795	28 
796	10 
797	16 
798	26 
799	6 
800	5 
801	16 
802	21 
803	24 
804	21 
805	35 
806	21 
807	9 
808	8 
809	23 
810	12 27 
811	1 
812	13 
813	35 
814	11 
815	30 
816	24 
817	35 
818	23 
819	8 
820	26 
821	31 
822	36 
823	20 
824	10 
825	31 
826	25 
827	35 
828	21 
829	2 
830	38 
831	4 
832	9 
833	14 
834	10 
835	24 
836	22 
837	38 
838	1 
839	7 28 
840	1 
841	1 
842	28 30 
843	3 25 
844	20 
845	2 
846	35 
847	11 
848	5 
849	8 
850	31 
851	30 
852	17 
853	15 
854	17 18 
855	33 
856	38 
857	6 
858	35 
859	38 
860	29 
861	5 
862	20 
863	2 22 
864	1 
865	14 
866	29 34 
867	20 
868	15 22 
869	2 
870	10 
871	16 
872	3 
873	26 
874	13 
875	24 
876	16 
877	7 
878	22 
879	10 
880	20 
881	6 
882	21 
883	2 38 
884	17 
885	13 
886	25 
887	33 
888	18 
889	33 
890	32 
891	19 
892	28 
893	37 
894	16 
895	24 
896	13 18 
897	38 
898	25 
899	34 
900	9 
901	31 
902	31 
903	38 
904	13 
905	12 
906	20 
907	4 
908	6 24 
909	3 
910	12 
911	27 
912	10 
913	15 
914	22 33 
915	3 
916	8 
917	16 
918	5 
919	20 
920	8 
921	4 
922	1 
923	23 
924	17 
925	19 
926	11 
927	16 
928	9 
929	12 38 
930	24 
931	16 
932	16 18 
933	25 
934	14 
935	1 
936	11 
937	29 
938	26 
939	28 
940	22 26 
941	26 
942	33 
943	9 26 
944	20 
945	29 
946	14 
947	36 
948	3 
949	35 
950	12 32 
951	34 
952	19 
953	29 
954	20 
955	11 
956	16 
957	5 
958	17 33 
959	5 
960	24 
961	24 
962	12 
963	10 
964	32 
965	13 
966	33 
967	36 
968	7 
969	4 
970	36 
971	1 
972	11 
973	13 
974	38 
975	15 
976	12 
977	2 24 
978	18 
979	31 
980	11 
981	26 
982	18 
983	4 
984	16 
985	12 
986	20 
987	24 
988	9 
989	34 
990	23 
991	20 
992	28 
993	16 
994	24 
995	23 
996	37 
997	24 
998	3 
999	1 38 
1000	2 32 
