238	22 
239	30 
240	35 
241	6 
242	16 
243	31 
244	34 
245	32 
246	12 
247	31 
248	6 
249	19 
250	28 32 
251	33 
252	11 27 
253	14 
254	24 
255	4 
256	12 
257	32 
258	18 
259	34 
260	2 
261	32 
262	16 
263	30 
264	23 
265	13 
266	27 
267	14 
268	16 
269	32 
270	15 23 
271	21 
272	14 
273	29 
274	23 
275	14 
276	30 
277	32 
278	13 
279	2 
280	19 
281	29 
282	35 
283	22 
284	33 
285	25 
286	5 
287	11 
288	31 
289	30 
290	2 20 
291	11 
292	15 
293	34 
294	20 
295	5 
296	12 
297	9 10 
298	13 
299	3 
300	31 
301	6 
302	9 
303	4 23 
304	31 
305	31 
306	1 
307	6 
308	31 
309	23 
310	27 
311	22 
312	36 
313	13 
314	11 
315	14 
316	8 
317	1 
318	36 
319	12 
320	5 31 
321	5 
322	12 
323	16 25 
324	2 
325	13 
326	3 
327	28 36 
328	31 
329	31 
330	31 
331	1 
332	11 
333	22 
334	16 
335	23 
336	12 
337	2 
338	7 
339	16 
340	14 
341	7 
342	5 
343	6 
344	3 
345	10 
346	33 
347	34 
348	14 28 
349	3 
350	16 
351	7 
352	7 
353	18 
354	32 
355	11 
356	15 
357	31 
358	32 36 
359	7 
360	10 
361	6 32 
362	32 
363	14 
364	21 23 
365	8 
366	28 
367	30 
368	34 
369	32 
370	7 
371	5 
372	20 
373	10 
374	26 
375	5 
376	28 
377	3 
378	23 
379	24 
380	34 
381	22 
382	11 
383	4 
384	4 
385	9 
386	1 
387	31 
388	7 
389	1 
390	1 
391	3 
392	34 
393	22 
394	15 31 
395	23 
396	11 
397	31 
398	13 
399	25 
400	18 
401	30 
402	30 
403	28 
404	17 
405	4 
406	34 
407	20 
408	14 
409	27 
410	27 
411	31 
412	23 
413	27 
414	1 
415	29 
416	13 
417	17 
418	27 
419	25 
420	33 
421	5 
422	24 
423	2 10 
424	3 
425	6 
426	26 
427	16 
428	25 
429	11 
430	11 
431	22 
432	7 
433	22 
434	28 
435	2 
436	13 
437	30 
438	15 
439	15 
440	12 20 
441	14 
442	15 
443	33 
444	3 
445	27 
446	2 
447	34 
448	7 
449	32 
450	34 
451	28 
452	30 
453	11 
454	30 
455	7 
456	3 27 
457	15 
458	12 36 
459	5 
460	24 
461	23 
462	21 
463	8 
464	31 
465	8 
466	6 23 
467	34 
468	10 
469	26 
470	21 27 
471	14 
472	9 
473	30 
474	9 
475	28 
476	22 
477	24 32 
478	25 
479	12 
480	4 
481	3 29 
482	7 16 
483	4 
484	27 
485	33 
486	6 
487	8 
488	1 31 
489	26 
490	15 
491	27 
492	10 
493	28 
494	23 
495	15 
496	16 
497	23 
498	23 
499	28 
500	23 
501	14 
502	5 
503	1 31 
504	34 
505	11 36 
506	15 31 
507	15 
508	19 
509	30 
510	11 
511	15 
512	16 
513	36 
514	20 
515	19 
516	16 
517	4 
518	31 
519	27 
520	19 
521	20 
522	33 
523	19 
524	14 
525	25 
526	12 
527	10 
528	7 
529	11 
530	2 
531	2 19 
532	7 
533	5 
534	34 
535	24 30 
536	9 18 
537	5 
538	5 
539	34 
540	4 
541	14 
542	18 
543	34 
544	34 
545	19 
546	22 
547	29 
548	3 
549	13 
550	36 
551	25 
552	24 25 
553	15 
554	15 
555	23 
556	2 
557	17 
558	7 
559	4 7 
560	24 
561	4 
562	3 
563	21 
564	25 
565	34 
566	19 
567	19 
568	32 
569	7 
570	32 
571	18 
572	2 29 
573	32 
574	26 
575	35 
576	15 
577	24 
578	19 22 
579	30 
580	20 
581	9 
582	26 
583	20 
584	15 
585	29 
586	28 
587	9 12 
588	12 22 
589	25 
590	29 
591	18 
592	14 
593	7 
594	17 
595	33 
596	8 
597	30 
598	15 
599	32 
600	34 
601	9 
602	5 
603	18 
604	22 
605	28 
606	11 
607	8 31 
608	8 
609	17 
610	5 
611	9 24 
612	12 
613	20 
614	15 
615	8 
616	16 
617	19 
618	21 
619	11 
620	11 
621	31 
622	19 27 
623	21 
624	4 
625	26 
626	30 
627	16 31 
628	17 
629	15 
630	8 12 
631	16 26 
632	28 
633	34 
634	26 
635	1 
636	36 
637	22 
638	17 
639	4 
640	11 
641	31 
642	7 
643	23 
644	2 
645	15 
646	19 
647	18 34 
648	11 23 
649	6 
650	15 
651	35 
652	25 
653	17 
654	15 
655	16 
656	20 
657	5 
658	22 
659	36 
660	15 
661	5 
662	34 
663	35 
664	22 
665	14 
666	36 
667	19 
668	17 
669	13 
670	7 
671	16 
672	3 
673	30 
674	20 30 
675	36 
676	31 
677	28 
678	15 
679	30 
680	8 
681	11 
682	20 
683	15 
684	2 
685	24 
686	13 
687	7 15 
688	28 
689	8 
690	30 35 
691	35 
692	3 
693	14 17 
694	34 
695	31 
696	3 
697	32 
698	14 
699	2 
700	36 
701	11 
702	5 
703	11 
704	22 
705	23 
706	18 
707	11 
708	25 
709	28 
710	14 
711	6 
712	17 
713	7 
714	7 
715	2 
716	16 
717	2 
718	14 
719	7 
720	34 
721	2 
722	14 
723	1 
724	12 
725	33 
726	14 
727	34 
728	20 
729	23 
730	18 
731	18 
732	8 
733	30 
734	6 21 
735	23 
736	11 
737	9 25 
738	25 28 
739	8 
740	30 
741	19 
742	8 
743	36 
744	4 
745	31 
746	31 
747	14 
748	22 29 
749	14 
750	3 
751	30 
752	10 
753	24 
754	31 
755	34 
756	35 
757	17 
758	5 
759	27 
760	17 
761	8 
762	32 
763	1 
764	5 
765	4 
766	8 
767	31 
768	29 
769	35 
770	16 
771	5 
772	19 
773	16 
774	14 27 
775	11 
776	18 
777	7 
778	13 18 
779	2 
780	13 
781	21 
782	26 28 
783	23 
784	23 
785	15 
786	31 
787	1 
788	19 
789	35 
790	5 
791	29 
792	24 
793	11 32 
794	2 
795	30 
796	11 
797	27 
798	8 
799	35 
800	33 
801	26 
802	27 
803	31 
804	28 
805	31 
806	19 
807	21 
808	32 
809	18 
810	36 
811	9 
812	35 
813	32 
814	3 
815	8 
816	24 32 
817	27 
818	4 
819	21 
820	7 
821	20 
822	25 
823	34 
824	32 
825	21 
826	26 
827	21 
828	17 
829	7 
830	13 
831	4 
832	35 
833	35 
834	18 
835	7 
836	19 
837	9 29 
838	2 
839	19 
840	30 
841	7 13 
842	28 
843	8 
844	19 
845	1 
846	6 
847	2 
848	32 35 
849	25 
850	2 5 
851	1 
852	8 
853	36 
854	3 
855	4 23 
856	2 
857	30 
858	4 32 
859	4 
860	14 
861	24 
862	12 17 
863	2 35 
864	15 
865	18 
866	31 
867	23 
868	27 
869	20 21 
870	30 
871	2 
872	13 36 
873	10 
874	34 
875	23 
876	28 
877	10 
878	4 
879	34 
880	29 
881	34 
882	13 
883	29 
884	28 
885	29 
886	20 
887	34 
888	3 
889	33 
890	18 
891	15 
892	32 
893	3 21 
894	13 
895	11 19 
896	5 
897	16 
898	32 
899	7 
900	2 24 
901	14 
902	34 
903	11 
904	12 
905	20 
906	21 
907	29 
908	34 
909	16 
910	2 6 
911	25 
912	32 
913	12 14 
914	36 
915	15 
916	15 
917	25 
918	6 
919	21 
920	23 
921	32 
922	29 
923	2 
924	18 
925	19 35 
926	27 
927	34 
928	17 
929	30 
930	15 
931	3 23 
932	9 
933	21 
934	29 
935	30 
936	8 
937	10 
938	34 
939	23 
940	8 
941	26 
942	27 
943	12 
944	33 
945	32 
946	8 23 
947	8 
948	8 12 
949	31 
950	18 
951	17 
952	6 
953	10 
954	24 
955	19 28 
956	26 
957	27 
958	36 
959	17 
960	27 
961	36 
962	15 17 
963	25 
964	23 
965	15 
966	33 
967	18 
968	5 11 
969	26 
970	17 
971	32 
972	21 
973	31 
974	23 
975	11 
976	26 
977	20 
978	7 
979	4 
980	7 
981	29 
982	35 
983	7 
984	7 
985	2 
986	29 
987	35 
988	11 14 
989	25 
990	2 14 
991	8 
992	9 
993	5 
994	11 
995	30 
996	2 
997	28 
998	6 
999	2 
1000	4 
