550	22 
551	30 
552	9 
553	35 
554	29 30 
555	21 
556	7 12 
557	6 
558	15 
559	10 
560	7 
561	26 
562	22 
563	6 
564	37 
565	32 
566	1 
567	39 
568	2 
569	5 
570	16 
571	15 
572	22 
573	28 
574	34 
575	26 
576	9 
577	34 
578	27 
579	4 
580	19 
581	30 32 
582	24 27 
583	6 
584	9 
585	12 
586	34 
587	13 
588	1 
589	4 
590	23 
591	28 
592	36 
593	15 
594	13 
595	31 
596	12 
597	13 
598	33 
599	39 
600	33 
601	5 
602	37 
603	36 
604	32 
605	35 
606	31 
607	20 
608	39 
609	30 
610	6 
611	28 
612	39 
613	26 
614	23 
615	31 
616	23 
617	29 
618	9 
619	28 
620	30 
621	10 
622	7 
623	1 
624	37 
625	33 
626	29 
627	18 
628	9 
629	30 
630	28 
631	30 
632	4 
633	6 
634	24 
635	16 
636	24 
637	16 
638	19 
639	39 
640	17 
641	25 
642	16 
643	29 
644	23 
645	11 
646	19 
647	12 
648	9 
649	32 
650	13 20 
651	14 
652	8 16 
653	35 
654	26 
655	4 
656	1 
657	5 7 
658	23 
659	11 
660	26 
661	20 
662	6 
663	1 
664	18 34 
665	9 
666	12 
667	24 
668	5 
669	22 
670	10 
671	33 
672	26 
673	11 
674	23 37 
675	30 
676	22 
677	29 36 
678	33 
679	39 
680	2 
681	38 
682	22 
683	36 
684	25 
685	3 
686	32 
687	23 
688	23 
689	4 
690	35 
691	21 
692	9 
693	4 38 
694	28 
695	8 
696	14 
697	16 
698	24 
699	14 
700	27 
701	16 
702	21 22 
703	9 
704	29 
705	33 
706	26 28 
707	20 
708	16 
709	28 
710	8 
711	33 
712	13 
713	14 
714	13 
715	20 
716	39 
717	5 
718	7 
719	26 
720	9 
721	24 
722	39 
723	12 
724	20 32 
725	4 
726	22 
727	6 
728	30 
729	12 
730	35 
731	10 39 
732	11 
733	13 
734	6 
735	18 
736	18 
737	35 
738	7 
739	19 
740	34 
741	34 
742	4 29 
743	7 
744	8 
745	39 
746	2 
747	35 
748	8 
749	17 
750	23 
751	16 
752	2 
753	28 36 
754	28 
755	6 
756	3 26 
757	21 39 
758	4 6 
759	22 
760	32 
761	1 
762	12 
763	34 
764	14 
765	10 11 
766	23 
767	7 
768	7 
769	36 
770	11 
771	34 
772	35 
773	25 
774	22 
775	38 
776	26 
777	16 
778	18 
779	8 
780	1 
781	28 
782	11 
783	19 
784	16 
785	31 
786	9 
787	20 
788	16 
789	37 
790	27 
791	39 
792	24 
793	30 
794	15 
795	12 28 
796	6 
797	6 
798	19 
799	31 
800	36 
801	3 
802	2 
803	19 
804	34 
805	31 
806	35 
807	23 
808	32 
809	35 
810	5 
811	18 
812	27 
813	25 
814	34 
815	5 
816	13 
817	26 
818	12 30 
819	32 
820	35 
821	19 
822	34 
823	7 
824	28 
825	9 
826	26 28 
827	12 
828	22 
829	33 
830	27 
831	13 
832	34 
833	17 
834	3 
835	34 
836	27 
837	1 
838	3 
839	16 27 
840	31 
841	18 
842	36 
843	15 
844	25 
845	19 
846	23 
847	1 
848	11 
849	17 
850	7 
851	2 
852	35 
853	27 
854	5 
855	14 
856	1 
857	25 
858	32 
859	9 
860	11 
861	22 
862	10 
863	17 
864	14 
865	1 
866	33 
867	18 34 
868	26 
869	25 
870	28 
871	2 
872	24 
873	39 
874	26 
875	28 
876	24 
877	17 
878	11 30 
879	9 39 
880	14 
881	4 
882	3 
883	14 
884	9 
885	15 
886	2 
887	14 
888	13 
889	4 
890	14 
891	2 
892	21 
893	25 
894	21 
895	1 
896	3 
897	13 24 
898	1 
899	22 
900	12 
901	6 
902	3 38 
903	9 
904	17 
905	2 
906	28 
907	21 
908	3 
909	28 
910	39 
911	30 
912	14 
913	15 
914	35 
915	16 
916	39 
917	9 
918	4 
919	6 14 
920	34 
921	23 37 
922	1 
923	28 
924	16 
925	16 20 
926	17 
927	6 
928	16 
929	1 
930	3 
931	24 
932	3 
933	16 
934	23 
935	36 
936	10 
937	3 
938	27 
939	1 
940	35 
941	13 
942	4 
943	11 
944	29 
945	21 
946	20 
947	6 
948	8 13 
949	19 
950	20 
951	31 
952	7 
953	36 
954	36 
955	37 
956	18 
957	14 
958	24 
959	28 
960	7 
961	8 
962	14 
963	28 
964	24 
965	15 
966	5 
967	33 
968	23 
969	11 
970	11 27 
971	11 
972	30 
973	6 
974	34 
975	39 
976	14 
977	37 
978	16 
979	3 19 
980	4 
981	24 
982	30 
983	17 
984	26 
985	11 
986	11 
987	7 
988	26 
989	9 
990	23 
991	28 
992	9 
993	24 
994	7 
995	11 
996	9 
997	24 
998	24 
999	14 37 
1000	9 
